"","Survey_Start_Time","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","multi_core","depth","core","plug","mass","SWE","density"
"122","2021-04-09 10:52:00","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","N","no",331,283,0,1490,107.546877644856,0.324915038201983
"123","2021-04-09 10:52:00","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","N",NA,348,NA,NA,NA,NA,NA
"124","2021-04-09 10:52:00","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","N",NA,341,NA,NA,NA,NA,NA
"125","2021-04-09 10:52:00","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","N",NA,363,NA,NA,NA,NA,NA
"126","2021-04-09 10:52:00","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","S","no",352,200,2,1050,75.7880681389928,0.216537337539979
"127","2021-04-09 10:52:00","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","S",NA,306,NA,NA,NA,NA,NA
"128","2021-04-09 10:52:00","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","S",NA,296,NA,NA,NA,NA,NA
"129","2021-04-09 10:52:00","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","S",NA,306,NA,NA,NA,NA,NA
"130","2021-04-09 10:52:00","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","E","no",221,39,0,140,10.1050757518657,0.0457243246690756
"131","2021-04-09 10:52:00","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","E",NA,340,NA,NA,NA,NA,NA
"132","2021-04-09 10:52:00","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","E",NA,310,NA,NA,NA,NA,NA
"133","2021-04-09 10:52:00","Cruickshank","CRU_S2F",328740.519,5504647.014,1437.473,-125.37355734,49.67001098,"Cardinal 10 m","E",NA,295,NA,NA,NA,NA,NA
"134","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","Centre","no",297,177,1,1320,95.2764285175909,0.321879826072942
"135","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","S",NA,283,NA,NA,NA,NA,NA
"136","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","S",NA,286,NA,NA,NA,NA,NA
"137","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","S",NA,285,NA,NA,NA,NA,NA
"138","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","S",NA,332,NA,NA,NA,NA,NA
"139","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","S","no",277,262,0,1310,94.5546373924577,0.341352481561219
"140","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E",NA,281,NA,NA,NA,NA,NA
"141","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E",NA,233,NA,NA,NA,NA,NA
"142","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E",NA,300,NA,NA,NA,NA,NA
"143","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E",NA,317,NA,NA,NA,NA,NA
"144","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W",NA,300,NA,NA,NA,NA,NA
"145","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W",NA,302,NA,NA,NA,NA,NA
"146","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W",NA,227,NA,NA,NA,NA,NA
"147","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W",NA,230,NA,NA,NA,NA,NA
"148","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","W","no",298,270,NA,1530,110.434042145389,NA
"149","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","E","no",293,257,0,1350,97.4418018929907,0.332565876767886
"150","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N",NA,337,NA,NA,NA,NA,NA
"151","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N",NA,338,NA,NA,NA,NA,NA
"152","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N",NA,324,NA,NA,NA,NA,NA
"153","2021-04-09 14:44:00","Cruickshank","CRU_S5O",329405.455,5503819.632,1121.618,-125.36398946,49.66276383,"Cardinal 10 m","N","no",306,278,NA,1570,113.321206645923,NA
"154","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N",NA,374,NA,NA,NA,NA,NA
"155","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N",NA,348,NA,NA,NA,NA,NA
"156","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N",NA,382,NA,NA,NA,NA,NA
"157","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N",NA,342,NA,NA,NA,NA,NA
"158","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","Centre","no",392,325,3,1630,117.651953396722,0.302447180968437
"159","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W",NA,370,NA,NA,NA,NA,NA
"160","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W",NA,324,NA,NA,NA,NA,NA
"161","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W",NA,356,NA,NA,NA,NA,NA
"162","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W",NA,296,NA,NA,NA,NA,NA
"163","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E",NA,354,NA,NA,NA,NA,NA
"164","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","W","no",422,312,2,1510,108.990459895123,0.259501094988388
"165","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E",NA,359,NA,NA,NA,NA,NA
"166","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E",NA,294,NA,NA,NA,NA,NA
"167","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E",NA,369,NA,NA,NA,NA,NA
"168","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","S",NA,334,NA,NA,NA,NA,NA
"169","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","E","no",386,305,1,1600,115.486580021322,0.299965142912526
"170","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","S","no",400,195,3,1230,88.7803083913916,0.223627980834739
"171","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","S",NA,344,NA,NA,NA,NA,NA
"172","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","S",NA,388,NA,NA,NA,NA,NA
"173","2021-04-09 12:14:00","Cruickshank","CRU_S3F",328738.669,5504269.633,1312.464,-125.37341785,49.66661899,"Cardinal 10 m","N","no",318,296,4,980,70.7355302630599,0.225272389372802
"174","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N",NA,240,NA,NA,NA,NA,NA
"175","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N",NA,245,NA,NA,NA,NA,NA
"176","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N",NA,297,NA,NA,NA,NA,NA
"177","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N",NA,303,NA,NA,NA,NA,NA
"178","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E",NA,220,NA,NA,NA,NA,NA
"179","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E",NA,290,NA,NA,NA,NA,NA
"180","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E",NA,206,NA,NA,NA,NA,NA
"181","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E",NA,232,NA,NA,NA,NA,NA
"182","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","N","no",255,246,0,1180,85.1713527657252,0.334005304963628
"183","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","W",NA,355,NA,NA,NA,NA,NA
"184","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","W",NA,303,NA,NA,NA,NA,NA
"185","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","W",NA,264,NA,NA,NA,NA,NA
"186","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","W",NA,234,NA,NA,NA,NA,NA
"187","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","E","no",154,147,1,500,36.0895562566632,0.23587945265793
"188","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","S",NA,329,NA,NA,NA,NA,NA
"189","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","S",NA,349,NA,NA,NA,NA,NA
"190","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","S",NA,257,NA,NA,NA,NA,NA
"191","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","S",NA,209,NA,NA,NA,NA,NA
"192","2021-04-06 13:12:00","Cruickshank","CRU_S1A",327847.361,5504164.581,1606.868,-125.38571254,49.66542118,"Cardinal 10 m","S","no",325,315,0,1580,114.042997771056,0.350901531603249
"193","2021-04-05 16:15:00","Cruickshank","CRU_WX_CAM",329597.714,5504521.572,1362.654,-125.36163317,49.66912646,"Camera + Snow Stakes",NA,NA,403,NA,NA,NA,NA,NA
"194","2021-04-05 16:15:00","Cruickshank","CRU_WX_CAM",329597.714,5504521.572,1362.654,-125.36163317,49.66912646,"Camera + Snow Stakes",NA,NA,419,NA,NA,NA,NA,NA
"195","2021-04-05 16:15:00","Cruickshank","CRU_WX_CAM",329597.714,5504521.572,1362.654,-125.36163317,49.66912646,"Camera + Snow Stakes",NA,NA,398,NA,NA,NA,NA,NA
"196","2021-04-05 16:15:00","Cruickshank","CRU_WX_CAM",329597.714,5504521.572,1362.654,-125.36163317,49.66912646,"Camera + Snow Stakes",NA,NA,395,NA,NA,NA,NA,NA
"197","2021-04-05 16:15:00","Cruickshank","CRU_WX_CAM",329597.714,5504521.572,1362.654,-125.36163317,49.66912646,"Camera + Snow Stakes",NA,NA,427,NA,NA,NA,NA,NA
"198","2021-04-07 13:18:00","Cruickshank","CRU_CAM2",330643.33,5503665.223,1015.715,-125.34678424,49.66172496,"Camera + Snow Stakes",NA,NA,302,NA,NA,NA,NA,NA
"199","2021-04-07 13:18:00","Cruickshank","CRU_CAM2",330643.33,5503665.223,1015.715,-125.34678424,49.66172496,"Camera + Snow Stakes",NA,NA,301,NA,NA,NA,NA,NA
"200","2021-04-07 13:18:00","Cruickshank","CRU_CAM2",330643.33,5503665.223,1015.715,-125.34678424,49.66172496,"Camera + Snow Stakes",NA,NA,317,NA,NA,NA,NA,NA
"201","2021-04-07 13:18:00","Cruickshank","CRU_CAM2",330643.33,5503665.223,1015.715,-125.34678424,49.66172496,"Camera + Snow Stakes",NA,NA,288,NA,NA,NA,NA,NA
"202","2021-04-07 13:18:00","Cruickshank","CRU_CAM2",330643.33,5503665.223,1015.715,-125.34678424,49.66172496,"Camera + Snow Stakes",NA,NA,287,NA,NA,NA,NA,NA
"203","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","W",NA,445,NA,NA,NA,NA,NA
"204","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","W",NA,460,NA,NA,NA,NA,NA
"205","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","W",NA,410,NA,NA,NA,NA,NA
"206","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","W",NA,380,NA,NA,NA,NA,NA
"207","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","S",NA,432,NA,NA,NA,NA,NA
"208","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","S",NA,431,NA,NA,NA,NA,NA
"209","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","S",NA,429,NA,NA,NA,NA,NA
"210","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","S",NA,420,NA,NA,NA,NA,NA
"211","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","E",NA,305,NA,NA,NA,NA,NA
"212","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","E",NA,350,NA,NA,NA,NA,NA
"213","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","E",NA,374,NA,NA,NA,NA,NA
"214","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","E",NA,411,NA,NA,NA,NA,NA
"215","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","N",NA,333,NA,NA,NA,NA,NA
"216","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","N",NA,368,NA,NA,NA,NA,NA
"217","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","N",NA,447,NA,NA,NA,NA,NA
"218","2021-04-06 09:57:00","Cruickshank","CRU_N3O",328983.599,5504640.86,1414.102,-125.37018874,49.67002466,"Cardinal 10 m","N",NA,441,NA,NA,NA,NA,NA
"219","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","Centre","no",223,190,NA,290,20.9319426288647,NA
"220","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N",NA,133,NA,NA,NA,NA,NA
"221","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N",NA,131,NA,NA,NA,NA,NA
"222","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N",NA,141,NA,NA,NA,NA,NA
"223","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N",NA,191,NA,NA,NA,NA,NA
"224","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","N","no",133,123,0.1,260,18.7665692534649,0.14120819603811
"225","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","W",NA,313,NA,NA,NA,NA,NA
"226","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","W",NA,319,NA,NA,NA,NA,NA
"227","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","W",NA,302,NA,NA,NA,NA,NA
"228","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","W",NA,279,NA,NA,NA,NA,NA
"229","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S",NA,258,NA,NA,NA,NA,NA
"230","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S",NA,280,NA,NA,NA,NA,NA
"231","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S",NA,248,NA,NA,NA,NA,NA
"232","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S",NA,241,NA,NA,NA,NA,NA
"233","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","E",NA,275,NA,NA,NA,NA,NA
"234","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","E",NA,260,NA,NA,NA,NA,NA
"235","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","E",NA,206,NA,NA,NA,NA,NA
"236","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","E",NA,209,NA,NA,NA,NA,NA
"237","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","S","no",255,247,NA,1470,106.10329539459,NA
"238","2021-04-06 12:00:00","Cruickshank","CRU_N1A",328013.67,5504526.078,1582.781,-125.38356873,49.66871731,"Cardinal 10 m","E","no",282,265,2,1540,111.155833270523,0.396985118823296
"239","2021-04-07 10:35:00","Cruickshank","CRU_E5O",329949.966,5504345.462,1180.016,-125.35667911,49.66764319,"Cardinal 10 m","N",NA,314,NA,NA,NA,NA,NA
"240","2021-04-07 10:35:00","Cruickshank","CRU_E5O",329949.966,5504345.462,1180.016,-125.35667911,49.66764319,"Cardinal 10 m","N",NA,356,NA,NA,NA,NA,NA
"241","2021-04-07 10:35:00","Cruickshank","CRU_E5O",329949.966,5504345.462,1180.016,-125.35667911,49.66764319,"Cardinal 10 m","N",NA,385,NA,NA,NA,NA,NA
"242","2021-04-07 10:35:00","Cruickshank","CRU_E5O",329949.966,5504345.462,1180.016,-125.35667911,49.66764319,"Cardinal 10 m","N",NA,416,NA,NA,NA,NA,NA
