"ACO_Flight_Number","plot_datetime","Study_Area","Plot_ID","easting","northing","elev_ellipsoidal","lon","lat","plot_type","cardinal_direction","multi_core","depth","core","plug","mass","SWE","density"
2,2021-04-08 13:47:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"S",NA,230,NA,NA,NA,NA,NA
2,2021-04-08 14:08:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"Centre",NA,245,35,1,200,14.4358225026653,0.0591632069781364
2,2021-04-08 14:00:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"Centre",NA,204,49,NA,NA,NA,NA
2,2021-04-08 13:53:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"N",NA,239,NA,NA,NA,NA,NA
2,2021-04-08 13:55:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"N",NA,221,NA,NA,NA,NA,NA
2,2021-04-08 13:56:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"N",NA,240,NA,NA,NA,NA,NA
2,2021-04-08 13:57:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"N",NA,230,NA,NA,NA,NA,NA
2,2021-04-08 14:07:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"E",NA,238,NA,NA,NA,NA,NA
2,2021-04-08 14:09:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"E",NA,244,NA,NA,NA,NA,NA
2,2021-04-08 14:10:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"E",NA,206,NA,NA,NA,NA,NA
2,2021-04-08 14:11:00,"Tsitika","2106",687843.532,5576192.942,1351.823,-126.36188628,50.3078898,NA,"E",NA,224,NA,NA,NA,NA,NA
2,2021-04-07 10:35:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"Centre",NA,157,NA,NA,NA,NA,NA
2,2021-04-07 10:35:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"S",NA,210,NA,NA,NA,NA,NA
2,2021-04-07 11:30:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"S",NA,180,NA,NA,NA,NA,NA
2,2021-04-07 10:49:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"S",NA,179,NA,NA,NA,NA,NA
2,2021-04-07 10:51:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"S",NA,164,NA,NA,NA,NA,NA
2,2021-04-07 10:58:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"E",NA,180,NA,NA,NA,NA,NA
2,2021-04-07 10:58:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"E",NA,149,NA,NA,NA,NA,NA
2,2021-04-07 11:00:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"E",NA,151,NA,NA,NA,NA,NA
2,2021-04-07 11:04:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"E",NA,169,NA,NA,NA,NA,NA
2,2021-04-07 11:08:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"Centre",NA,154,94,0.1,520,37.5331385069298,0.243880042280245
2,2021-04-07 11:10:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"W",NA,169,NA,NA,NA,NA,NA
2,2021-04-07 11:11:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"W",NA,159,NA,NA,NA,NA,NA
2,2021-04-07 11:12:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"S",NA,171,110,1,480,34.6459740063967,0.203799847096451
2,2021-04-07 11:15:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"W",NA,181,NA,NA,NA,NA,NA
2,2021-04-07 11:16:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"W",NA,154,111,1,430,31.0370183807304,0.202856329285819
2,2021-04-07 11:21:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"W",NA,238,NA,NA,NA,NA,NA
2,2021-04-07 11:23:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"E",NA,168,130,0.1,630,45.4728408833957,0.270832881973768
2,2021-04-07 11:25:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"N",NA,201,NA,NA,NA,NA,NA
2,2021-04-07 11:28:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"N",NA,168,NA,NA,NA,NA,NA
2,2021-04-07 11:29:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"N",NA,88,59,4,200,14.4358225026653,0.171855029793634
2,2021-04-07 11:37:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"N",NA,93,60,5,350,25.2626893796643,0.287076015678003
2,2021-04-07 11:42:00,"Tsitika","600",687639.213,5577179.617,1009.317,-126.36426222,50.31681918,NA,"N",NA,45,NA,NA,NA,NA,NA
2,2021-04-07 20:02:00,"Tsitika","Cam r10",687674.002,5576345.924,1268.194,-126.36418849,50.30931818,NA,NA,NA,160,131,0,NA,NA,NA
2,2021-04-07 20:02:00,"Tsitika","Cam r10",687674.002,5576345.924,1268.194,-126.36418849,50.30931818,NA,NA,NA,172,138,0,NA,NA,NA
2,2021-04-07 20:02:00,"Tsitika","Cam r10",687674.002,5576345.924,1268.194,-126.36418849,50.30931818,NA,NA,NA,151,82,0,NA,NA,NA
2,2021-04-07 11:27:00,"Tsitika","Cam r2",687712.493,5576503.352,1210.591,-126.36357025,50.31072026,NA,NA,NA,256,214,4,1100,79.3970237646591,0.315067554621663
2,2021-04-07 11:27:00,"Tsitika","Cam r2",687712.493,5576503.352,1210.591,-126.36357025,50.31072026,NA,NA,NA,221,185,3,850,61.3522456363275,0.281432319432695
2,2021-04-07 11:27:00,"Tsitika","Cam r2",687712.493,5576503.352,1210.591,-126.36357025,50.31072026,NA,NA,NA,196,156,4,750,54.1343343849949,0.281949658255182
2,2021-04-06 12:27:45,"Tsitika","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,NA,NA,NA,286,263,0,1090,78.6752326395258,0.275088226012328
2,2021-04-06 12:35:47,"Tsitika","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,NA,NA,NA,229,212,0,870,62.795827886594,0.274217589024428
2,2021-04-06 12:50:32,"Tsitika","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,NA,NA,NA,206,195,0,950,68.5701568876601,0.332864839260486
2,2021-04-06 12:51:40,"Tsitika","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,NA,NA,NA,285,87,0,600,43.3074675079959,0.151956026343845
2,2021-04-06 12:54:38,"Tsitika","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,NA,NA,NA,338,67,11,390,28.1498538801973,0.0860851800617655
2,2021-04-06 12:54:38,"Tsitika","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,NA,NA,NA,338,349,11,1940,140.027478275853,0.428218587999552
2,2021-04-06 12:58:39,"Tsitika","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,NA,NA,NA,314,228,0,1320,95.2764285175909,0.30342811629806
2,2021-04-06 13:10:30,"Tsitika","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,NA,NA,NA,296,233,0,1300,93.8328462673244,0.317002859011231
2,2021-04-06 13:12:14,"Tsitika","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,NA,NA,NA,278,249,1,1330,95.9982196427242,0.346563969829329
2,2021-04-06 13:19:16,"Tsitika","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,NA,NA,NA,262,237,1,1250,90.2238906416581,0.345685404757311
2,2021-04-06 13:22:34,"Tsitika","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,NA,NA,NA,246,208,0,1150,83.0059793903254,0.337422680448477
2,2021-04-06 13:24:20,"Tsitika","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,NA,NA,NA,226,147,0,770,55.5779166352614,0.245919985111776
2,2021-04-06 13:28:09,"Tsitika","Steph 1",688227.694,5576005.444,-0.189,-126.35659057,50.30608283,NA,NA,NA,197,146,7,640,46.1946320085289,0.243129642150152
2,2021-04-06 20:31:34,"Tsitika","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,NA,NA,NA,248,211,0,940,67.8483657625269,0.273582120010189
2,2021-04-06 20:32:06,"Tsitika","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,NA,NA,NA,253,245,0,1080,77.9534415143926,0.308116369622105
2,2021-04-06 20:32:32,"Tsitika","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,NA,NA,NA,254,217,0,900,64.9612012619938,0.255752760873991
2,2021-04-06 20:33:30,"Tsitika","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,NA,NA,NA,254,212,0,950,68.5701568876601,0.269961247589213
2,2021-04-06 20:34:16,"Tsitika","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,NA,NA,NA,250,228,0,950,68.5701568876601,0.274280627550641
2,2021-04-06 20:34:52,"Tsitika","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,NA,NA,NA,250,207,0,910,65.6829923871271,0.262731969548508
2,2021-04-06 20:35:22,"Tsitika","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,NA,NA,NA,252,237,0,930,67.1265746373936,0.266375296180133
2,2021-04-06 20:35:44,"Tsitika","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,NA,NA,NA,253,223,0,960,69.2919480127934,0.273881217441871
2,2021-04-06 20:36:07,"Tsitika","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,NA,NA,NA,251,232,0,1040,75.0662770138595,0.29906883272454
2,2021-04-06 20:36:36,"Tsitika","Steph 2",687654.618,5576688.533,-0.189,-126.36429017,50.31240236,NA,NA,NA,254,243,0,1100,79.3970237646591,0.312586707734878
2,2021-04-06 20:39:30,"Tsitika","Steph 3",687712.611,5577321.719,-0.189,-126.3631617,50.31807247,NA,NA,NA,134,101,0,490,35.36776513153,0.263938545757686
2,2021-04-06 20:40:24,"Tsitika","Steph 3",687712.611,5577321.719,-0.189,-126.3631617,50.31807247,NA,NA,NA,136,109,0,610,44.0292586331291,0.323744548773008
2,2021-04-06 20:40:48,"Tsitika","Steph 3",687712.611,5577321.719,-0.189,-126.3631617,50.31807247,NA,NA,NA,142,128,0,640,46.1946320085289,0.325314309919218
2,2021-04-06 20:41:16,"Tsitika","Steph 3",687712.611,5577321.719,-0.189,-126.3631617,50.31807247,NA,NA,NA,141,128,0,640,46.1946320085289,0.327621503606588
2,2021-04-06 20:41:37,"Tsitika","Steph 3",687712.611,5577321.719,-0.189,-126.3631617,50.31807247,NA,NA,NA,146,138,0,690,49.8035876341953,0.341120463247913
2,2021-04-06 20:42:10,"Tsitika","Steph 3",687712.611,5577321.719,-0.189,-126.3631617,50.31807247,NA,NA,NA,152,133,0,720,51.9689610095951,0.341901059273652
2,2021-04-06 20:42:27,"Tsitika","Steph 3",687712.611,5577321.719,-0.189,-126.3631617,50.31807247,NA,NA,NA,155,146,0,730,52.6907521347283,0.339940336353086
2,2021-04-06 20:42:44,"Tsitika","Steph 3",687712.611,5577321.719,-0.189,-126.3631617,50.31807247,NA,NA,NA,147,120,0,570,41.1420941325961,0.279878191378205
2,2021-04-06 20:43:14,"Tsitika","Steph 3",687712.611,5577321.719,-0.189,-126.3631617,50.31807247,NA,NA,NA,133,115,0,590,42.5856763828626,0.320193055510245
2,2021-04-06 20:43:36,"Tsitika","Steph 3",687712.611,5577321.719,-0.189,-126.3631617,50.31807247,NA,NA,NA,127,115,0,590,42.5856763828626,0.335320286479233
2,2021-04-07 12:38:53,"Tsitika","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,NA,NA,NA,154,127,0,580,41.8638852577294,0.271843410764476
2,2021-04-07 12:41:47,"Tsitika","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,NA,NA,NA,156,115,0,580,41.8638852577294,0.268358238831598
2,2021-04-07 12:44:50,"Tsitika","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,NA,NA,NA,157,135,0,640,46.1946320085289,0.294233324895089
2,2021-04-07 12:47:28,"Tsitika","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,NA,NA,NA,159,135,1,670,48.3600053839287,0.306075983442587
2,2021-04-07 12:51:22,"Tsitika","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,NA,NA,NA,160,123,0,660,47.6382142587955,0.297738839117472
2,2021-04-07 12:54:36,"Tsitika","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,NA,NA,NA,155,120,0,560,40.4203030074628,0.260776148435244
2,2021-04-07 12:58:13,"Tsitika","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,NA,NA,NA,166,129,0.1,590,42.5856763828626,0.256694854628467
2,2021-04-07 13:01:05,"Tsitika","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,NA,NA,NA,170,152,0,640,46.1946320085289,0.271733129461935
2,2021-04-07 13:02:52,"Tsitika","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,NA,NA,NA,171,128,3,650,46.9164231336622,0.279264423414656
2,2021-04-07 13:05:55,"Tsitika","Steph 4",688286.942,5577236.828,-0.189,-126.35514542,50.31712664,NA,NA,NA,174,141,0.1,660,47.6382142587955,0.273940277508887
2,2021-04-06 15:51:13,"Tsitika","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,NA,NA,NA,136,91,0.1,520,37.5331385069298,0.276182034635245
2,2021-04-06 15:55:07,"Tsitika","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,NA,NA,NA,137,101,0,560,40.4203030074628,0.29503870808367
2,2021-04-06 15:57:07,"Tsitika","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,NA,NA,NA,135,116,0.1,560,40.4203030074628,0.299631601241385
2,2021-04-06 15:58:37,"Tsitika","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,NA,NA,NA,133,123,0,600,43.3074675079959,0.325620056451097
2,2021-04-06 16:00:33,"Tsitika","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,NA,NA,NA,138,97,0,560,40.4203030074628,0.29290074643089
2,2021-04-06 16:02:49,"Tsitika","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,NA,NA,NA,134,96,0,560,40.4203030074628,0.301644052294499
2,2021-04-06 16:06:12,"Tsitika","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,NA,NA,NA,133,104,0,530,38.254929632063,0.287631049865136
2,2021-04-06 16:07:38,"Tsitika","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,NA,NA,NA,129,108,0,480,34.6459740063967,0.268573441910052
2,2021-04-06 16:10:23,"Tsitika","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,NA,NA,NA,126,101,0,470,33.9241828812634,0.269239546676694
2,2021-04-06 16:13:17,"Tsitika","Steph 6",688624.894,5577472.407,-0.189,-126.35028589,50.31913504,NA,NA,NA,128,102,0.1,550,39.6985118823296,0.310387114013523
2,2021-04-08 20:11:10,"Tsitika","Steph 7",688074.298,5578217.58,-0.189,-126.35764025,50.32600558,NA,NA,NA,64,41,0,320,23.0973160042645,0.360895562566632
2,2021-04-08 20:11:16,"Tsitika","Steph 7",688074.298,5578217.58,-0.189,-126.35764025,50.32600558,NA,NA,NA,66,44,0,310,22.3755248791312,0.339023104229261
2,2021-04-08 20:11:22,"Tsitika","Steph 7",688074.298,5578217.58,-0.189,-126.35764025,50.32600558,NA,NA,NA,64,45,0,320,23.0973160042645,0.360895562566632
2,2021-04-08 20:11:29,"Tsitika","Steph 7",688074.298,5578217.58,-0.189,-126.35764025,50.32600558,NA,NA,NA,62,42,0,280,20.2101515037314,0.325970185544055
2,2021-04-08 20:11:36,"Tsitika","Steph 7",688074.298,5578217.58,-0.189,-126.35764025,50.32600558,NA,NA,NA,68,52,0,360,25.9844805047975,0.382124713305846
2,2021-04-08 20:11:44,"Tsitika","Steph 7",688074.298,5578217.58,-0.189,-126.35764025,50.32600558,NA,NA,NA,67,46,0,300,21.6537337539979,0.32319005602982
2,2021-04-08 20:11:51,"Tsitika","Steph 7",688074.298,5578217.58,-0.189,-126.35764025,50.32600558,NA,NA,NA,65,45,0,320,23.0973160042645,0.35534332314253
2,2021-04-08 20:11:56,"Tsitika","Steph 7",688074.298,5578217.58,-0.189,-126.35764025,50.32600558,NA,NA,NA,68,50,0,350,25.2626893796643,0.371510137936239
2,2021-04-08 20:12:04,"Tsitika","Steph 7",688074.298,5578217.58,-0.189,-126.35764025,50.32600558,NA,NA,NA,68,47,0,310,22.3755248791312,0.329051836457812
2,2021-04-08 20:12:08,"Tsitika","Steph 7",688074.298,5578217.58,-0.189,-126.35764025,50.32600558,NA,NA,NA,68,53,0,360,25.9844805047975,0.382124713305846
2,2021-04-08 21:19:19,"Tsitika","Steph 8",687511.525,5578973.505,-0.189,-126.36516229,50.33297615,NA,NA,NA,57,40,0,310,22.3755248791312,0.392553068054933
2,2021-04-08 21:19:25,"Tsitika","Steph 8",687511.525,5578973.505,-0.189,-126.36516229,50.33297615,NA,NA,NA,64,43,0,300,21.6537337539979,0.338339589906218
2,2021-04-08 21:19:31,"Tsitika","Steph 8",687511.525,5578973.505,-0.189,-126.36516229,50.33297615,NA,NA,NA,65,49,0,360,25.9844805047975,0.399761238535347
2,2021-04-08 21:19:36,"Tsitika","Steph 8",687511.525,5578973.505,-0.189,-126.36516229,50.33297615,NA,NA,NA,61,33,0,290,20.9319426288647,0.343146600473191
2,2021-04-08 21:19:42,"Tsitika","Steph 8",687511.525,5578973.505,-0.189,-126.36516229,50.33297615,NA,NA,NA,63,49,0,360,25.9844805047975,0.412452071504723
2,2021-04-08 21:19:49,"Tsitika","Steph 8",687511.525,5578973.505,-0.189,-126.36516229,50.33297615,NA,NA,NA,63,47,0,300,21.6537337539979,0.343710059587269
2,2021-04-08 21:19:54,"Tsitika","Steph 8",687511.525,5578973.505,-0.189,-126.36516229,50.33297615,NA,NA,NA,65,48,0,350,25.2626893796643,0.388656759687143
2,2021-04-08 21:20:00,"Tsitika","Steph 8",687511.525,5578973.505,-0.189,-126.36516229,50.33297615,NA,NA,NA,66,53,0,380,27.4280627550641,0.415576708410062
2,2021-04-08 21:20:05,"Tsitika","Steph 8",687511.525,5578973.505,-0.189,-126.36516229,50.33297615,NA,NA,NA,67,55,0,270,19.4883603785981,0.290871050426838
2,2021-04-08 21:20:11,"Tsitika","Steph 8",687511.525,5578973.505,-0.189,-126.36516229,50.33297615,NA,NA,NA,66,40,0,280,20.2101515037314,0.306214416723203
